year,manuf_name,num_manuf,brand,num_brand,model_name,price,cylinder,weight,horsepower,fuel_cost,nb_households,sj,i1b_poids_vide,i1b_puis_fisc,i1b_cylindree,i1b_euro_km,i2b_poids_vide,i2b_puis_fisc,i2b_cylindree,i2b_euro_km,i3b_poids_vide,i3b_puis_fisc,i3b_cylindree,i3b_euro_km
2008,"B.M.W.",1,"MINI",23,"MINI",2.64,1.598,11.75,7,10.34899,7803894,.0001507,1.155998566,1.10901,1.104498302,1.185573,1.130109124,1.64786,1.32927079,1.14234,1.363237846,1.12536,1.235428354,1.598482
2008,"B.M.W.",1,"MINI",23,"MINI",2.29,1.598,11.45,6,7.850958,7803894,.0001735,1.155998566,1.10901,1.104498302,1.185573,1.130109124,1.64786,1.32927079,1.14234,1.363237846,1.12536,1.235428354,1.598482
2008,"B.M.W.",1,"MINI",23,"MINI",2.03,1.598,10.65,6,7.672527,7803894,.0007129,1.155998566,1.10901,1.104498302,1.185573,1.130109124,1.64786,1.32927079,1.14234,1.363237846,1.12536,1.235428354,1.598482
2008,"B.M.W.",1,"MINI",23,"MINI",2.39,1.56,11.75,5,5.15376,7803894,.0001452,1.155998566,1.10901,1.104498302,1.185573,1.130109124,1.64786,1.32927079,1.14234,1.363237846,1.12536,1.235428354,1.598482
2008,"B.M.W.",1,"MINI",23,"MINI",3.075,1.598,12.6,11,12.37121,7803894,.0000166,1.155998566,1.10901,1.104498302,1.185573,1.130109124,1.64786,1.32927079,1.14234,1.363237846,1.12536,1.235428354,1.598482
2008,"CHRYSLER",2,"CHRYSLER",4,"300C",4.6145,2.987,18.7,14,10.40209,7803894,.00004,1.233833994,1.2287,1.198484223,1.264245,.3339560751,.338959,.3239311849,.3360555,.7775627447,1.16205,.9653817109,.862371
2008,"CHRYSLER",2,"CHRYSLER",4,"G.VOYAGER",4.44,2.777,21,11,11.6787,7803894,.0000357,1.233833994,1.2287,1.198484223,1.264245,.3314177441,.344174,.3255282537,.3337795,.2700577049,.235979,.2260010405,.2339805
2008,"CHRYSLER",2,"CHRYSLER",4,"PTCRUISER",2.6275,2.148,15.1,9,8.36895,7803894,.0000344,1.233833994,1.2287,1.198484223,1.264245,.337929115,.347651,.330311855,.3396802,1.043537996,.814027,.9099529113,.9920116
2008,"CHRYSLER",2,"CHRYSLER",4,"VOYAGER",3.7367,2.499,19.65,9,9.598288,7803894,8.00e-06,1.233833994,1.2287,1.198484223,1.264245,.3329076341,.347651,.3276424686,.3374885,.2700577049,.235979,.2260010405,.2339805
2008,"CHRYSLER",2,"DODGE",9,"AVENGER",2.675,1.968,15.6,8,8.037974,7803894,.0000117,1.233833994,1.2287,1.198484223,1.264245,.3373773039,.349389,.3316807711,.3402703,1.741348189,1.92848,1.796697986,1.632453
2008,"CHRYSLER",2,"DODGE",9,"CALIBER",2.2225,1.968,14.25,8,7.565153,7803894,.0001101,1.233833994,1.2287,1.198484223,1.264245,.3085175836,.298979,.3000664138,.2999711,1.614958375,1.55171,1.545427619,1.61315
2008,"CHRYSLER",2,"DODGE",9,"CALIBER",2.002,1.798,13.2,9,10.52742,7803894,3.69e-06,1.233833994,1.2287,1.198484223,1.264245,.3085175836,.298979,.3000664138,.2999711,1.614958375,1.55171,1.545427619,1.61315
2008,"CHRYSLER",2,"DODGE",9,"CALIBER",3.06,2.359,14.3,20,12.54964,7803894,6.15e-07,1.233833994,1.2287,1.198484223,1.264245,.3085175836,.298979,.3000664138,.2999711,1.614958375,1.55171,1.545427619,1.61315
2008,"CHRYSLER",2,"DODGE",9,"JOURNEY",2.9883,1.968,17.85,8,8.132539,7803894,.0000418,1.233833994,1.2287,1.198484223,1.264245,.334894154,.349389,.3316807711,.3401017,1.741348189,1.92848,1.796697986,1.632453
2008,"CHRYSLER",2,"DODGE",9,"NITRO",3.915,3.7,18.75,15,17.12936,7803894,6.15e-07,1.233833994,1.2287,1.198484223,1.264245,.3124906235,.316362,.2973894223,.3029881,.9575786369,1.02224,.9055813521,.9296098
2008,"CHRYSLER",2,"DODGE",9,"NITRO",3.7125,2.777,19.4,12,11.82055,7803894,.0000271,1.233833994,1.2287,1.198484223,1.264245,.3124906235,.316362,.2973894223,.3029881,.9575786369,1.02224,.9055813521,.9296098
2008,"CHRYSLER",2,"JEEP",15,"CHEROKEE",3.8425,2.777,19.85,12,11.82055,7803894,.0000221,1.233833994,1.2287,1.198484223,1.264245,.3326869096,.342436,.3255282537,.3335266,.9575786369,1.02224,.9055813521,.9296098
2008,"CHRYSLER",2,"JEEP",15,"COMMANDER",4.955,2.987,22.8,16,13.42815,7803894,5.54e-06,1.233833994,1.2287,1.198484223,1.264245,.3294312242,.335483,.3239311849,.3306606,.9575786369,1.02224,.9055813521,.9296098
2008,"CHRYSLER",2,"JEEP",15,"COMPASS",3.0513,1.968,15.4,8,8.36895,7803894,.0000443,1.233833994,1.2287,1.198484223,1.264245,.3213196011,.330268,.3137403649,.315716,.9575786369,1.02224,.9055813521,.9296098
2008,"CHRYSLER",2,"JEEP",15,"COMPASS",3.04,2.359,14.75,11,13.44179,7803894,6.15e-07,1.233833994,1.2287,1.198484223,1.264245,.3213196011,.330268,.3137403649,.315716,.9575786369,1.02224,.9055813521,.9296098
2008,"CHRYSLER",2,"JEEP",15,"G.CHEROKE",5.047,2.987,21.35,15,12.86076,7803894,.0000215,1.233833994,1.2287,1.198484223,1.264245,.3310314763,.337221,.3239311849,.3316721,.9575786369,1.02224,.9055813521,.9296098
2008,"CHRYSLER",2,"JEEP",15,"WRANGLER",3.865,2.777,19.8,12,12.43522,7803894,.0000387,1.233833994,1.2287,1.198484223,1.264245,.3111662769,.321577,.30440892,.3132957,.9575786369,1.02224,.9055813521,.9296098
2008,"CHRYSLER",2,"JEEP",15,"WRANGLER",3.5233,2.777,19.55,12,10.73306,7803894,.000016,1.233833994,1.2287,1.198484223,1.264245,.3111662769,.321577,.30440892,.3132957,.9575786369,1.02224,.9055813521,.9296098
2008,"DAIMLER",3,"CHRYSLER",4,"SEBRING",3.3583,1.968,17.75,9,8.652643,7803894,.0000129,1.1762504,1.1489,1.125353731,1.201509,.9765290599,1.27066,1.163829671,1.058793,1.57475575,1.67862,1.575788526,1.454915
2008,"DAIMLER",3,"CHRYSLER",4,"SEBRING",2.88,1.968,15.6,8,8.037974,7803894,.0000203,1.1762504,1.1489,1.125353731,1.201509,.9765290599,1.27066,1.163829671,1.058793,1.57475575,1.67862,1.575788526,1.454915
2008,"DAIMLER",3,"CHRYSLER",4,"SEBRING",4.205,2.736,17.45,13,14.75028,7803894,1.85e-06,1.1762504,1.1489,1.125353731,1.201509,.9765290599,1.27066,1.163829671,1.058793,1.57475575,1.67862,1.575788526,1.454915
2008,"DAIMLER",3,"MERCEDES",22,"CLASSE A",2.7771,1.991,13.05,6,6.950484,7803894,.0004908,1.1762504,1.1489,1.125353731,1.201509,.9505497935,1.26197,1.129690424,1.034988,1.594890929,1.55369,1.523844117,1.599441
2008,"DAIMLER",3,"MERCEDES",22,"CLASSE A",2.4067,1.991,12.5,5,6.099404,7803894,.0000277,1.1762504,1.1489,1.125353731,1.201509,.9505497935,1.26197,1.129690424,1.034988,1.594890929,1.55369,1.523844117,1.599441
2008,"DAIMLER",3,"MERCEDES",22,"CLASSE A",2.6071,1.991,12.7,6,6.524944,7803894,.0002208,1.1762504,1.1489,1.125353731,1.201509,.9505497935,1.26197,1.129690424,1.034988,1.594890929,1.55369,1.523844117,1.599441
2008,"DAIMLER",3,"MERCEDES",22,"CLASSE A",2.4667,1.498,12,6,9.635266,7803894,.0000105,1.1762504,1.1489,1.125353731,1.201509,.9505497935,1.26197,1.129690424,1.034988,1.594890929,1.55369,1.523844117,1.599441
2008,"DAIMLER",3,"MERCEDES",22,"CLASSE A",2.7321,1.699,12.04,7,10.05161,7803894,.000072,1.1762504,1.1489,1.125353731,1.201509,.9505497935,1.26197,1.129690424,1.034988,1.594890929,1.55369,1.523844117,1.599441
2008,"DAIMLER",3,"MERCEDES",22,"CLASSE A",2.3667,1.991,12.05,5,5.532018,7803894,1.85e-06,1.1762504,1.1489,1.125353731,1.201509,.9505497935,1.26197,1.129690424,1.034988,1.594890929,1.55369,1.523844117,1.599441
2008,"DAIMLER",3,"MERCEDES",22,"CLASSE B",2.905,1.991,13.6,6,6.619509,7803894,.0002288,1.1762504,1.1489,1.125353731,1.201509,.9572708527,1.26371,1.138535143,1.044846,1.010810632,.789239,.8763090486,.9620814
2008,"DAIMLER",3,"MERCEDES",22,"CLASSE B",3.435,1.991,13.95,8,7.801563,7803894,.0000861,1.1762504,1.1489,1.125353731,1.201509,.9572708527,1.26371,1.138535143,1.044846,1.010810632,.789239,.8763090486,.9620814
2008,"DAIMLER",3,"MERCEDES",22,"CLASSE B",2.905,1.991,13.6,6,7.139613,7803894,.0005413,1.1762504,1.1489,1.125353731,1.201509,.9572708527,1.26371,1.138535143,1.044846,1.010810632,.789239,.8763090486,.9620814
2008,"DAIMLER",3,"MERCEDES",22,"CLASSE B",3.075,1.991,13.95,6,6.997766,7803894,6.15e-07,1.1762504,1.1489,1.125353731,1.201509,.9572708527,1.26371,1.138535143,1.044846,1.010810632,.789239,.8763090486,.9620814
2008,"DAIMLER",3,"MERCEDES",22,"CLASSE B",3.16,2.034,13.15,8,10.70585,7803894,.0000566,1.1762504,1.1489,1.125353731,1.201509,.9572708527,1.26371,1.138535143,1.044846,1.010810632,.789239,.8763090486,.9620814
2008,"DAIMLER",3,"MERCEDES",22,"CLASSE C",3.717,2.148,14.85,8,7.565153,7803894,.0004693,1.1762504,1.1489,1.125353731,1.201509,.8422734203,1.04469,.9603478948,.916301,1.57475575,1.67862,1.575788526,1.454915
2008,"DAIMLER",3,"MERCEDES",22,"CLASSE C",3.717,2.148,14.3,7,6.524944,7803894,.0000111,1.1762504,1.1489,1.125353731,1.201509,.8422734203,1.04469,.9603478948,.916301,1.57475575,1.67862,1.575788526,1.454915
2008,"DAIMLER",3,"MERCEDES",22,"CLASSE C",4.252,2.148,15.75,10,8.510797,7803894,.0000904,1.1762504,1.1489,1.125353731,1.201509,.8422734203,1.04469,.9603478948,.916301,1.57475575,1.67862,1.575788526,1.454915
2008,"DAIMLER",3,"MERCEDES",22,"CLASSE C",9.055,6.209,17.2,37,19.38949,7803894,1.85e-06,1.1762504,1.1489,1.125353731,1.201509,.8422734203,1.04469,.9603478948,.916301,1.57475575,1.67862,1.575788526,1.454915
2008,"DAIMLER",3,"MERCEDES",22,"CLASSE C",5.1325,2.987,16.75,14,9.881981,7803894,6.77e-06,1.1762504,1.1489,1.125353731,1.201509,.8422734203,1.04469,.9603478948,.916301,1.57475575,1.67862,1.575788526,1.454915
2008,"DAIMLER",3,"MERCEDES",22,"CLASSE C",5.0775,2.987,16.85,14,9.551005,7803894,.0000332,1.1762504,1.1489,1.125353731,1.201509,.8422734203,1.04469,.9603478948,.916301,1.57475575,1.67862,1.575788526,1.454915
2008,"DAIMLER",3,"MERCEDES",22,"CLASSE C",3.777,2.148,15.3,8,7.376024,7803894,.0000203,1.1762504,1.1489,1.125353731,1.201509,.8422734203,1.04469,.9603478948,.916301,1.57475575,1.67862,1.575788526,1.454915
2008,"DAIMLER",3,"MERCEDES",22,"CLASSE C",8.91,6.209,16.55,37,18.97315,7803894,4.31e-06,1.1762504,1.1489,1.125353731,1.201509,.8422734203,1.04469,.9603478948,.916301,1.57475575,1.67862,1.575788526,1.454915
2008,"DAIMLER",3,"MERCEDES",22,"CLASSE C",4.192,2.148,15.3,10,8.36895,7803894,.0004588,1.1762504,1.1489,1.125353731,1.201509,.8422734203,1.04469,.9603478948,.916301,1.57475575,1.67862,1.575788526,1.454915
2008,"DAIMLER",3,"MERCEDES",22,"CLASSE C",3.14,2.148,14.3,7,7.612435,7803894,.0000135,1.1762504,1.1489,1.125353731,1.201509,.8422734203,1.04469,.9603478948,.916301,1.57475575,1.67862,1.575788526,1.454915
2008,"DAIMLER",3,"MERCEDES",22,"CLASSE C",3.797,2.148,15.3,8,7.612435,7803894,.0000431,1.1762504,1.1489,1.125353731,1.201509,.8422734203,1.04469,.9603478948,.916301,1.57475575,1.67862,1.575788526,1.454915
2008,"DAIMLER",3,"MERCEDES",22,"CLASSE CL",7.62,5.462,19.2,30,17.12936,7803894,6.15e-07,1.1762504,1.1489,1.125353731,1.201509,1.011403521,1.27066,1.17303183,1.084308,.6326140837,.946889,.7819605144,.7106717
2008,"DAIMLER",3,"MERCEDES",22,"CLASSE E",5.4683,2.987,17.95,12,10.16567,7803894,8.00e-06,1.1762504,1.1489,1.125353731,1.201509,.9408820631,1.22721,1.120130827,1.034092,.6326140837,.946889,.7819605144,.7106717
2008,"DAIMLER",3,"MERCEDES",22,"CLASSE E",4.2333,2.148,15.4,8,7.565153,7803894,.0000197,1.1762504,1.1489,1.125353731,1.201509,.9408820631,1.22721,1.120130827,1.034092,.6326140837,.946889,.7819605144,.7106717
2008,"DAIMLER",3,"MERCEDES",22,"CLASSE E",4.7983,2.148,15.65,10,8.841772,7803894,.000187,1.1762504,1.1489,1.125353731,1.201509,.9408820631,1.22721,1.120130827,1.034092,.6326140837,.946889,.7819605144,.7106717
2008,"DAIMLER",3,"MERCEDES",22,"CLASSE E",5.0783,2.148,17.35,11,9.172748,7803894,.0000105,1.1762504,1.1489,1.125353731,1.201509,.9408820631,1.22721,1.120130827,1.034092,.6326140837,.946889,.7819605144,.7106717
2008,"DAIMLER",3,"MERCEDES",22,"CLASSE E",5.5033,2.987,16.75,14,9.551005,7803894,.0000185,1.1762504,1.1489,1.125353731,1.201509,.9408820631,1.22721,1.120130827,1.034092,.6326140837,.946889,.7819605144,.7106717
2008,"DAIMLER",3,"MERCEDES",22,"CLASSE GL",7.53,2.987,24.3,16,12.4825,7803894,8.61e-06,1.1762504,1.1489,1.125353731,1.201509,1.005775048,1.295,1.191854426,1.092593,1.000712255,1.051,.9448053816,.9740351
2008,"DAIMLER",3,"MERCEDES",22,"CLASSE ML",5.985,3.498,20.6,19,16.59407,7803894,.0001593,1.1762504,1.1489,1.125353731,1.201509,.9865720219,1.26371,1.165251823,1.064273,1.000712255,1.051,.9448053816,.9740351
2008,"DAIMLER",3,"MERCEDES",22,"CLASSE ML",5.885,2.987,21.1,15,11.77327,7803894,.0000467,1.1762504,1.1489,1.125353731,1.201509,.9865720219,1.26371,1.165251823,1.064273,1.000712255,1.051,.9448053816,.9740351
2008,"DAIMLER",3,"MERCEDES",22,"CLASSE R",5.9625,3.498,21.5,19,16.29668,7803894,.0000141,1.1762504,1.1489,1.125353731,1.201509,.9844199586,1.26719,1.165251823,1.065056,.6326140837,.946889,.7819605144,.7106717
2008,"DAIMLER",3,"MERCEDES",22,"CLASSE R",5.2725,2.987,22.15,13,11.63142,7803894,.0000191,1.1762504,1.1489,1.125353731,1.201509,.9844199586,1.26719,1.165251823,1.065056,.6326140837,.946889,.7819605144,.7106717
2008,"DAIMLER",3,"MERCEDES",22,"CLASSE S",8.44,2.987,19.5,16,10.92219,7803894,.0000215,1.1762504,1.1489,1.125353731,1.201509,.9903795184,1.26197,1.165251823,1.067911,.6326140837,.946889,.7819605144,.7106717
2008,"DAIMLER",3,"MERCEDES",22,"CLASSE S",9.04,3.498,18.75,19,15.40453,7803894,1.23e-06,1.1762504,1.1489,1.125353731,1.201509,.9903795184,1.26197,1.165251823,1.067911,.6326140837,.946889,.7819605144,.7106717
2008,"DAIMLER",3,"MERCEDES",22,"CLASSE SL",9.38,3.498,17.5,22,14.03656,7803894,4.92e-06,1.1762504,1.1489,1.125353731,1.201509,1.013279679,1.28457,1.187968225,1.089822,.6326140837,.946889,.7819605144,.7106717
2008,"DAIMLER",3,"MERCEDES",22,"CLK",4.575,2.148,15.2,9,8.652643,7803894,.0000597,1.1762504,1.1489,1.125353731,1.201509,.9434755753,1.18723,1.097604551,1.013894,1.57475575,1.67862,1.575788526,1.454915
2008,"DAIMLER",3,"MERCEDES",22,"CLK",5.7,2.987,17.3,14,9.314594,7803894,4.92e-06,1.1762504,1.1489,1.125353731,1.201509,.9434755753,1.18723,1.097604551,1.013894,1.57475575,1.67862,1.575788526,1.454915
2008,"DAIMLER",3,"MERCEDES",22,"CLK",7,5.462,16,29,16.23721,7803894,6.15e-07,1.1762504,1.1489,1.125353731,1.201509,.9434755753,1.18723,1.097604551,1.013894,1.57475575,1.67862,1.575788526,1.454915
2008,"DAIMLER",3,"MERCEDES",22,"CLK",5.085,2.987,16.05,14,9.692851,7803894,7.38e-06,1.1762504,1.1489,1.125353731,1.201509,.9434755753,1.18723,1.097604551,1.013894,1.57475575,1.67862,1.575788526,1.454915
2008,"DAIMLER",3,"MERCEDES",22,"CLK",5.19,1.796,16.2,12,12.72807,7803894,9.84e-06,1.1762504,1.1489,1.125353731,1.201509,.9434755753,1.18723,1.097604551,1.013894,1.57475575,1.67862,1.575788526,1.454915
2008,"DAIMLER",3,"MERCEDES",22,"CLS",6.165,2.987,17.4,14,9.456441,7803894,.0000541,1.1762504,1.1489,1.125353731,1.201509,.9747632644,1.22373,1.127599025,1.050174,.6326140837,.946889,.7819605144,.7106717
2008,"DAIMLER",3,"MERCEDES",22,"CLS",6.25,2.987,17.4,14,10.16567,7803894,9.23e-06,1.1762504,1.1489,1.125353731,1.201509,.9747632644,1.22373,1.127599025,1.050174,.6326140837,.946889,.7819605144,.7106717
2008,"DAIMLER",3,"MERCEDES",22,"CLS",7.97,5.462,17.6,29,16.65355,7803894,1.85e-06,1.1762504,1.1489,1.125353731,1.201509,.9747632644,1.22373,1.127599025,1.050174,.6326140837,.946889,.7819605144,.7106717
2008,"DAIMLER",3,"MERCEDES",22,"GLK",5.16,2.987,18.05,15,10.40209,7803894,.0000117,1.1762504,1.1489,1.125353731,1.201509,.9933041172,1.26371,1.165251823,1.069686,1.000712255,1.051,.9448053816,.9740351
2008,"DAIMLER",3,"MERCEDES",22,"GLK",5.26,3.498,17.55,19,14.92871,7803894,1.23e-06,1.1762504,1.1489,1.125353731,1.201509,.9933041172,1.26371,1.165251823,1.069686,1.000712255,1.051,.9448053816,.9740351
2008,"DAIMLER",3,"MERCEDES",22,"SLK",6.2,3.498,14.3,21,13.02545,7803894,.0000191,1.1762504,1.1489,1.125353731,1.201509,.9857443052,1.22025,1.132945402,1.041151,.2274844236,.436263,.3074920476,.3258577
2008,"DAIMLER",3,"MERCEDES",22,"SLK",4.225,1.796,13.15,11,11.18167,7803894,.0000314,1.1762504,1.1489,1.125353731,1.201509,.9857443052,1.22025,1.132945402,1.041151,.2274844236,.436263,.3074920476,.3258577
2008,"DAIMLER",3,"MERCEDES",22,"SLK",7.59,5.439,15,27,17.12936,7803894,6.15e-07,1.1762504,1.1489,1.125353731,1.201509,.9857443052,1.22025,1.132945402,1.041151,.2274844236,.436263,.3074920476,.3258577
2008,"DAIMLER",3,"MERCEDES",22,"VIANO",4.6445,2.148,18.2,11,12.7662,7803894,1.23e-06,1.1762504,1.1489,1.125353731,1.201509,.9933041172,1.28631,1.181899364,1.072952,.2731672662,.234987,.2302011661,.2318277
2008,"DAIMLER",3,"MERCEDES",22,"VIANO",4.1683,2.148,17.4,10,10.73306,7803894,.0000431,1.1762504,1.1489,1.125353731,1.201509,.9933041172,1.28631,1.181899364,1.072952,.2731672662,.234987,.2302011661,.2318277
2008,"DAIMLER",3,"SMART",34,"FORTWO",1.2056,1,7.5,4,6.661419,7803894,.0004865,1.1762504,1.1489,1.125353731,1.201509,.9802813754,1.28109,1.171997537,1.049537,1.41268295,1.18981,1.286284159,1.652994
2008,"DAIMLER",3,"SMART",34,"FORTWO",2.06,1,8.1,5,7.375142,7803894,.0000252,1.1762504,1.1489,1.125353731,1.201509,.9802813754,1.28109,1.171997537,1.049537,1.41268295,1.18981,1.286284159,1.652994
2008,"DAIMLER",3,"SMART",34,"FORTWO",1.267,.799,7.7,3,4.160834,7803894,.0000511,1.1762504,1.1489,1.125353731,1.201509,.9802813754,1.28109,1.171997537,1.049537,1.41268295,1.18981,1.286284159,1.652994
2008,"DAIMLER",3,"SMART",34,"FORTWO",2.34,1,8.2,5,7.375142,7803894,.0000185,1.1762504,1.1489,1.125353731,1.201509,.9802813754,1.28109,1.171997537,1.049537,1.41268295,1.18981,1.286284159,1.652994
2008,"DAIMLER",3,"SMART",34,"FORTWO",1.547,.799,8,3,4.160834,7803894,.0000148,1.1762504,1.1489,1.125353731,1.201509,.9802813754,1.28109,1.171997537,1.049537,1.41268295,1.18981,1.286284159,1.652994
2008,"DAIMLER",3,"SMART",34,"FORTWO",1.4856,1,7.9,4,6.899326,7803894,.0000966,1.1762504,1.1489,1.125353731,1.201509,.9802813754,1.28109,1.171997537,1.049537,1.41268295,1.18981,1.286284159,1.652994
2008,"DAIMLER",3,"SMART",34,"ROADSTER",2.205,.698,7.9,5,7.196711,7803894,6.15e-07,1.1762504,1.1489,1.125353731,1.201509,1.023874452,1.31412,1.209262476,1.102016,.2274844236,.436263,.3074920476,.3258577
2008,"FIAT",4,"ALFA ROMEO",1,"147",2.3758,1.598,12.2,8,11.53853,7803894,.0000455,1.177536409,1.17984,1.149638714,1.203869,.9755137275,.907368,.8846924638,1.030407,1.560741172,1.51403,1.500541992,1.559867
2008,"FIAT",4,"ALFA ROMEO",1,"147",2.6158,1.91,13.1,7,7.234177,7803894,.0002639,1.177536409,1.17984,1.149638714,1.203869,.9755137275,.907368,.8846924638,1.030407,1.560741172,1.51403,1.500541992,1.559867
2008,"FIAT",4,"ALFA ROMEO",1,"147",2.928,1.97,12.7,10,12.54964,7803894,1.85e-06,1.177536409,1.17984,1.149638714,1.203869,.9755137275,.907368,.8846924638,1.030407,1.560741172,1.51403,1.500541992,1.559867
2008,"FIAT",4,"ALFA ROMEO",1,"159",3.9125,2.387,16.95,13,9.172748,7803894,.0000252,1.177536409,1.17984,1.149638714,1.203869,.8754151947,.782214,.785864325,.949552,1.630112099,1.79661,1.685021791,1.525176
2008,"FIAT",4,"ALFA ROMEO",1,"159",3.7825,2.387,16.45,13,9.078183,7803894,.0000326,1.177536409,1.17984,1.149638714,1.203869,.8754151947,.782214,.785864325,.949552,1.630112099,1.79661,1.685021791,1.525176
2008,"FIAT",4,"ALFA ROMEO",1,"159",4.53,3.195,16.1,18,16.05878,7803894,1.85e-06,1.177536409,1.17984,1.149638714,1.203869,.8754151947,.782214,.785864325,.949552,1.630112099,1.79661,1.685021791,1.525176
2008,"FIAT",4,"ALFA ROMEO",1,"159",4.0625,2.387,16.55,13,9.929263,7803894,2.46e-06,1.177536409,1.17984,1.149638714,1.203869,.8754151947,.782214,.785864325,.949552,1.630112099,1.79661,1.685021791,1.525176
2008,"FIAT",4,"ALFA ROMEO",1,"159",3.3838,1.91,15.85,9,7.659717,7803894,2.46e-06,1.177536409,1.17984,1.149638714,1.203869,.8754151947,.782214,.785864325,.949552,1.630112099,1.79661,1.685021791,1.525176
2008,"FIAT",4,"ALFA ROMEO",1,"159",3.228,1.91,14.9,9,7.423306,7803894,.0000855,1.177536409,1.17984,1.149638714,1.203869,.8754151947,.782214,.785864325,.949552,1.630112099,1.79661,1.685021791,1.525176
2008,"FIAT",4,"ALFA ROMEO",1,"159",3.358,1.91,15.85,9,7.51787,7803894,.0000732,1.177536409,1.17984,1.149638714,1.203869,.8754151947,.782214,.785864325,.949552,1.630112099,1.79661,1.685021791,1.525176
2008,"FIAT",4,"ALFA ROMEO",1,"159",3.9325,2.387,16.05,13,9.834699,7803894,4.31e-06,1.177536409,1.17984,1.149638714,1.203869,.8754151947,.782214,.785864325,.949552,1.630112099,1.79661,1.685021791,1.525176
2008,"FIAT",4,"ALFA ROMEO",1,"BRERA",3.755,2.198,14.8,12,12.9065,7803894,4.31e-06,1.177536409,1.17984,1.149638714,1.203869,.9655259467,.874341,.8671855477,1.017823,.7488993625,1.1204,.9346093625,.8245482
2008,"FIAT",4,"ALFA ROMEO",1,"BRERA",3.845,2.387,16,13,8.463514,7803894,.0000105,1.177536409,1.17984,1.149638714,1.203869,.9655259467,.874341,.8671855477,1.017823,.7488993625,1.1204,.9346093625,.8245482
2008,"FIAT",4,"ALFA ROMEO",1,"BRERA",4.63,3.195,16.25,19,17.01041,7803894,1.23e-06,1.177536409,1.17984,1.149638714,1.203869,.9655259467,.874341,.8671855477,1.017823,.7488993625,1.1204,.9346093625,.8245482
2008,"FIAT",4,"ALFA ROMEO",1,"GT",3.3333,1.91,13.2,9,7.51787,7803894,2.46e-06,1.177536409,1.17984,1.149638714,1.203869,.973747932,.900415,.8823196759,1.036987,1.630112099,1.79661,1.685021791,1.525176
2008,"FIAT",4,"ALFA ROMEO",1,"GT",3.545,1.97,13.2,11,12.31173,7803894,8.00e-06,1.177536409,1.17984,1.149638714,1.203869,.973747932,.900415,.8823196759,1.036987,1.630112099,1.79661,1.685021791,1.525176
2008,"FIAT",4,"ALFA ROMEO",1,"GT",3.35,1.91,13.2,9,7.801563,7803894,.000083,1.177536409,1.17984,1.149638714,1.203869,.973747932,.900415,.8823196759,1.036987,1.630112099,1.79661,1.685021791,1.525176
2008,"FIAT",4,"ALFA ROMEO",1,"MITO",2.165,1.368,11.45,9,9.099974,7803894,.0000467,1.177536409,1.17984,1.149638714,1.203869,.9915162493,.92475,.9037964488,1.059404,1.326723591,1.11545,1.205478887,1.545174
2008,"FIAT",4,"ALFA ROMEO",1,"MITO",2.155,1.598,12.05,6,5.957558,7803894,.0000455,1.177536409,1.17984,1.149638714,1.203869,.9915162493,.92475,.9037964488,1.059404,1.326723591,1.11545,1.205478887,1.545174
2008,"FIAT",4,"ALFA ROMEO",1,"SPIDER",4.89,3.195,16.65,18,16.17773,7803894,6.15e-07,1.177536409,1.17984,1.149638714,1.203869,.9807559329,.898677,.8839015345,1.042318,.2380138293,.469974,.3325599397,.3490034
2008,"FIAT",4,"ALFA ROMEO",1,"SPIDER",4.22,2.387,16.6,12,8.463514,7803894,8.00e-06,1.177536409,1.17984,1.149638714,1.203869,.9807559329,.898677,.8839015345,1.042318,.2380138293,.469974,.3325599397,.3490034
2008,"FIAT",4,"FIAT",10,"500",1.5833,1.368,9.3,6,8.862066,7803894,.0002387,1.177536409,1.17984,1.149638714,1.203869,.9868810361,.923012,.8961000982,1.043092,1.326723591,1.11545,1.205478887,1.545174
2008,"FIAT",4,"FIAT",10,"500",1.255,1.242,9,4,7.018281,7803894,.0024062,1.177536409,1.17984,1.149638714,1.203869,.9868810361,.923012,.8961000982,1.043092,1.326723591,1.11545,1.205478887,1.545174
2008,"FIAT",4,"FIAT",10,"500",1.5633,1.368,9.4,6,8.326774,7803894,.0000252,1.177536409,1.17984,1.149638714,1.203869,.9868810361,.923012,.8961000982,1.043092,1.326723591,1.11545,1.205478887,1.545174
2008,"FIAT",4,"FIAT",10,"BRAVO",2.345,1.598,13.2,6,6.099404,7803894,.0000849,1.177536409,1.17984,1.149638714,1.203869,.9316999265,.876079,.8563102696,1.001881,1.560741172,1.51403,1.500541992,1.559867
2008,"FIAT",4,"FIAT",10,"BRAVO",2.24,1.91,13.2,7,6.572227,7803894,.000059,1.177536409,1.17984,1.149638714,1.203869,.9316999265,.876079,.8563102696,1.001881,1.560741172,1.51403,1.500541992,1.559867
2008,"FIAT",4,"FIAT",10,"BRAVO",2.3417,1.368,12.75,9,9.932652,7803894,8.00e-06,1.177536409,1.17984,1.149638714,1.203869,.9316999265,.876079,.8563102696,1.001881,1.560741172,1.51403,1.500541992,1.559867
2008,"FIAT",4,"FIAT",10,"BRAVO",2.0617,1.368,12.6,7,9.278404,7803894,.0001329,1.177536409,1.17984,1.149638714,1.203869,.9316999265,.876079,.8563102696,1.001881,1.560741172,1.51403,1.500541992,1.559867
